context,base_factor_kgco2e_per_mwh,stress_envelope,active_assumption_blocks,latent_technology_correlation,iterations,technology,first_rank_frequency_pct,cold_plate_below_one_phase_frequency_pct,median_first_to_second_margin_pct,base_seed,scenario_seed_hex,interpretation
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.5,20000,Two-phase,37.46,52.175,16.081533636681478,20250730,70800964f1bccca3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,1.0,20000,Air-cooled,0.0,97.17,5.3230302938861325,20250730,b4ff6ea1bf46598d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,1.0,20000,Cold plate,0.0,97.17,5.3230302938861325,20250730,b4ff6ea1bf46598d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,1.0,20000,One-phase,0.0,97.17,5.3230302938861325,20250730,b4ff6ea1bf46598d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,1.0,20000,Two-phase,100.0,97.17,5.3230302938861325,20250730,b4ff6ea1bf46598d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.0,20000,Air-cooled,0.0,61.76,4.430085013215979,20250730,a2a22f130d172c2f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.0,20000,Cold plate,16.995,61.76,4.430085013215979,20250730,a2a22f130d172c2f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.0,20000,One-phase,8.845,61.76,4.430085013215979,20250730,a2a22f130d172c2f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.0,20000,Two-phase,74.16,61.76,4.430085013215979,20250730,a2a22f130d172c2f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.5,20000,Air-cooled,0.0,66.405,4.5140789531404995,20250730,bf86876e192882c6,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.5,20000,Cold plate,9.87,66.405,4.5140789531404995,20250730,bf86876e192882c6,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.5,20000,One-phase,3.395,66.405,4.5140789531404995,20250730,bf86876e192882c6,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,0.5,20000,Two-phase,86.735,66.405,4.5140789531404995,20250730,bf86876e192882c6,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,1.0,20000,Air-cooled,0.0,100.0,5.323338879172557,20250730,58b119f4d8e3f635,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,1.0,20000,Cold plate,0.0,100.0,5.323338879172557,20250730,58b119f4d8e3f635,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,1.0,20000,One-phase,0.0,100.0,5.323338879172557,20250730,58b119f4d8e3f635,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,service equivalence only,1.0,20000,Two-phase,100.0,100.0,5.323338879172557,20250730,58b119f4d8e3f635,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.0,20000,Air-cooled,14.365,51.325,24.901601860544353,20250730,efc179f2ec39a1c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.0,20000,Cold plate,27.03,51.325,24.901601860544353,20250730,efc179f2ec39a1c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.0,20000,One-phase,26.175,51.325,24.901601860544353,20250730,efc179f2ec39a1c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.0,20000,Two-phase,32.43,51.325,24.901601860544353,20250730,efc179f2ec39a1c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.5,20000,Air-cooled,9.885,52.055,16.07477154140564,20250730,b5723f920104bf86,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.5,20000,Cold plate,27.845,52.055,16.07477154140564,20250730,b5723f920104bf86,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.5,20000,One-phase,25.52,52.055,16.07477154140564,20250730,b5723f920104bf86,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,0.5,20000,Two-phase,36.75,52.055,16.07477154140564,20250730,b5723f920104bf86,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,1.0,20000,Air-cooled,0.0,96.72,5.324022810865625,20250730,e0157259efe9cc4e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,1.0,20000,Cold plate,0.0,96.72,5.324022810865625,20250730,e0157259efe9cc4e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,1.0,20000,One-phase,0.0,96.72,5.324022810865625,20250730,e0157259efe9cc4e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,all four blocks,1.0,20000,Two-phase,100.0,96.72,5.324022810865625,20250730,e0157259efe9cc4e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
